id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,city
52732527,113587036,District 14,32.82221,-96.80684,Entire Home/Apt,156.0,1,362,6.46,10,263,Dallas
52737191,217422556,District 1,32.73718,-96.84413,Entire Home/Apt,512.0,2,40,1.49,1,295,Dallas
52740269,125752097,District 8,32.67172,-96.74629,Private Room,48.0,1,28,0.57,8,362,Dallas
52740380,125752097,District 8,32.67086,-96.74611,Private Room,48.0,1,8,0.18,8,365,Dallas
52740403,125752097,District 8,32.67166,-96.74782,Private Room,44.0,1,20,0.46,8,365,Dallas
52740437,125752097,District 8,32.67176,-96.7464,Private Room,46.0,4,9,0.78,8,365,Dallas
52740503,125752097,District 8,32.67216,-96.74734,Private Room,35.0,1,23,0.64,8,365,Dallas
52758545,52127894,District 11,32.93693,-96.80911,Entire Home/Apt,129.0,5,27,0.48,15,268,Dallas
52774728,329464978,District 10,32.9136,-96.73836,Entire Home/Apt,104.0,5,19,0.35,15,180,Dallas
52797848,427431300,District 14,32.79753,-96.79133,Entire Home/Apt,310.0,1,222,4.04,1,343,Dallas
52827990,329464978,District 10,32.91575,-96.7375,Entire Home/Apt,125.0,2,19,0.34,15,351,Dallas
52828704,91001407,District 14,32.80033,-96.78525,Entire Home/Apt,115.0,1,0,0.0,1,354,Dallas
52839481,238615896,District 14,32.83151,-96.7579,Entire Home/Apt,501.0,1,194,3.57,1,21,Dallas
52841699,292411369,District 13,32.87828,-96.80523,Entire Home/Apt,684.0,1,25,0.45,2,358,Dallas
52844361,58632189,District 2,32.808582,-96.784355,Entire Home/Apt,485.0,1,95,1.71,2,90,Dallas
52856084,55212553,District 14,32.80922,-96.76726,Entire Home/Apt,394.0,1,60,1.1,1,365,Dallas
52904474,65494658,District 10,32.92752,-96.70573,Entire Home/Apt,393.0,2,39,0.7,3,330,Dallas
52955274,428672250,District 4,32.71903,-96.84115,Entire Home/Apt,309.0,2,72,1.31,2,72,Dallas
52957333,62799804,District 1,32.72449,-96.84754,Entire Home/Apt,115.0,2,10,0.18,1,168,Dallas
52960382,117711946,District 4,32.70054,-96.85475,Entire Home/Apt,281.0,2,13,0.29,1,4,Dallas
52964834,407831997,District 6,32.78327,-96.85552,Entire Home/Apt,260.0,2,141,2.54,8,343,Dallas
52964936,430957331,District 2,32.86929,-96.84977,Entire Home/Apt,927.0,3,19,0.34,12,323,Dallas
52965158,998462,District 11,32.92172,-96.80327,Entire Home/Apt,1444.0,2,35,0.64,2,207,Dallas
53015908,193512222,District 2,32.84734344482422,-96.82579040527344,Entire Home/Apt,933.0,2,187,3.42,9,263,Dallas
53043609,347676691,District 7,32.74621649859661,-96.75744365942144,Entire Home/Apt,130.0,2,8,3.64,1,177,Dallas
53044544,58943836,District 13,32.85843,-96.83468,Entire Home/Apt,299.0,30,7,0.14,1,328,Dallas
53050681,56393267,District 1,32.75472,-96.83709,Entire Home/Apt,394.0,1,32,0.64,4,333,Dallas
53058359,56393267,District 1,32.75433,-96.8368,Entire Home/Apt,107.0,1,47,0.86,4,307,Dallas
53061804,281488242,District 7,32.7583,-96.76816,Private Room,82.0,2,55,1.0,4,70,Dallas
53062919,7827048,District 4,32.7237548828125,-96.82142639160156,Entire Home/Apt,196.0,1,28,3.13,1,234,Dallas
53063952,198534710,District 10,32.898,-96.75091,Entire Home/Apt,254.0,2,64,1.19,1,338,Dallas
53081707,43969628,District 14,32.84327,-96.76521,Private Room,58.0,30,7,0.13,2,144,Dallas
53082220,43969628,District 14,32.84511,-96.76334,Private Room,60.0,30,0,0.0,2,144,Dallas
53090479,281488242,District 7,32.76007,-96.76708,Private Room,63.0,2,69,1.24,4,66,Dallas
53092266,281488242,District 7,32.75997,-96.7684,Private Room,62.0,2,85,1.53,4,63,Dallas
53097501,429846432,District 2,32.80373,-96.7862,Entire Home/Apt,194.0,1,6,0.11,1,350,Dallas
53116868,249960325,District 2,32.79341,-96.75798,Private Room,60.0,1,138,2.79,9,1,Dallas
53116873,249960325,District 2,32.79371,-96.75764,Private Room,72.0,1,142,2.91,9,2,Dallas
53147559,57816029,District 9,32.82975,-96.69234,Entire Home/Apt,1038.0,4,22,0.4,2,50,Dallas
53239776,23916014,District 14,32.8097,-96.75627,Entire Home/Apt,213.0,4,16,0.31,91,289,Dallas
53258922,430957331,District 13,32.87945,-96.78607,Entire Home/Apt,327.0,3,7,0.13,12,364,Dallas
53263002,99278502,District 6,32.78522,-96.85558,Entire Home/Apt,330.0,1,270,4.9,1,274,Dallas
53279908,430957331,District 13,32.88049,-96.78826,Entire Home/Apt,425.0,2,38,0.7,12,297,Dallas
53280093,43897852,District 3,32.64312,-96.95496,Private Room,155.0,1,6,0.24,4,31,Dallas
53309286,431586546,District 2,32.813820495185205,-96.78069616399516,Entire Home/Apt,179.0,2,34,1.3,5,243,Dallas
53313085,49028930,District 2,32.80846,-96.81186,Private Room,81.0,30,7,0.13,10,357,Dallas
53344700,29282195,District 2,32.82803,-96.82221,Entire Home/Apt,242.0,6,38,0.7,3,144,Dallas
53356891,121544944,District 11,32.95509,-96.79957,Entire Home/Apt,138.0,2,123,2.32,3,365,Dallas
53437287,429952199,District 2,32.79323,-96.76954,Entire Home/Apt,309.0,1,71,1.3,94,22,Dallas
53441359,374670018,District 5,32.75333,-96.69082,Entire Home/Apt,230.0,7,9,0.17,1,266,Dallas
53451132,432811624,District 6,32.87427,-96.85957,Entire Home/Apt,159.0,5,129,2.39,2,137,Dallas
53483969,259327790,District 6,32.78621,-96.84954,Entire Home/Apt,494.0,1,160,2.93,1,358,Dallas
53491948,432144495,District 10,32.88055,-96.71583,Private Room,103.0,1,2,0.04,1,364,Dallas
53499743,433219492,District 2,32.80627307928532,-96.77434876672328,Entire Home/Apt,186.0,1,83,1.52,4,54,Dallas
53500517,407831997,District 6,32.79319,-96.87676,Entire Home/Apt,301.0,2,121,2.24,8,355,Dallas
53508170,20723063,District 11,32.939421349537376,-96.80903716604983,Entire Home/Apt,144.0,2,20,0.57,6,360,Dallas
53559523,22801521,District 1,32.75498,-96.85903,Entire Home/Apt,79.0,1,1,0.02,1,289,Dallas
53596562,83618529,District 4,32.72935246241202,-96.7974170392217,Entire Home/Apt,233.0,5,0,0.0,5,365,Dallas
53612067,66495713,District 10,32.88608,-96.73209,Entire Home/Apt,162.0,2,81,1.49,1,91,Dallas
53613729,62395523,District 13,32.88047,-96.78998,Entire Home/Apt,563.0,2,16,0.3,6,80,Dallas
53622298,56393267,District 1,32.75442,-96.83696,Entire Home/Apt,158.0,1,26,0.49,4,307,Dallas
53631046,425360844,District 2,32.8008,-96.77833,Entire Home/Apt,193.0,1,31,0.76,3,343,Dallas
53648194,82201141,District 13,32.85159,-96.82758,Entire Home/Apt,135.0,15,21,0.39,2,340,Dallas
53671220,55953759,District 1,32.7473826,-96.8266973,Entire Home/Apt,128.0,1,71,3.1,1,76,Dallas
53671221,275535,District 1,32.747353,-96.82666,Entire Home/Apt,142.0,1,299,5.54,1,78,Dallas
53671521,434650527,District 13,32.89115532001647,-96.7627628090016,Entire Home/Apt,561.0,1,12,0.24,1,255,Dallas
53674229,66471365,District 14,32.84276,-96.76684,Entire Home/Apt,182.0,5,19,0.36,3,62,Dallas
53706659,79178331,District 14,32.81841,-96.78976,Entire Home/Apt,1065.0,2,0,0.0,2,365,Dallas
53711882,211225279,District 2,32.79135,-96.80946,Entire Home/Apt,144.0,30,1,0.02,29,126,Dallas
53721334,91195494,District 2,32.77611,-96.78046,Entire Home/Apt,135.0,4,37,0.74,6,348,Dallas
53722424,230830540,District 13,32.86971,-96.75665,Entire Home/Apt,28.0,1,1,0.02,1,83,Dallas
53733819,34693825,District 4,32.743626,-96.800156,Entire Home/Apt,218.0,2,74,1.39,7,365,Dallas
53737426,389385913,District 13,32.90209,-96.85883,Entire Home/Apt,275.0,2,53,1.01,10,365,Dallas
53747957,36151189,District 2,32.7773323059082,-96.79550170898438,Entire Home/Apt,230.0,1,105,1.95,28,359,Dallas
53753246,121406500,District 9,32.84602,-96.654106,Entire Home/Apt,528.0,1,120,2.22,5,352,Dallas
53755410,239388558,District 2,32.808414,-96.814339,Entire Home/Apt,386.0,3,86,1.59,1,298,Dallas
53780147,435586695,District 1,32.74046,-96.83742,Entire Home/Apt,394.0,1,178,3.31,1,347,Dallas
53783902,20744436,District 2,32.8066,-96.77424,Entire Home/Apt,114.0,2,63,1.18,2,83,Dallas
53787469,348905714,District 11,32.96101,-96.82119,Entire Home/Apt,306.0,2,0,0.0,1,180,Dallas
53820750,25741592,District 3,32.67639,-96.79923,Entire Home/Apt,223.0,2,5,0.09,3,363,Dallas
53833229,407831997,District 6,32.77966,-96.853,Entire Home/Apt,307.0,2,125,2.33,8,340,Dallas
53852011,34182400,District 2,32.80957568217887,-96.81440020736387,Entire Home/Apt,262.0,2,61,2.25,1,196,Dallas
53861891,281488242,District 7,32.75843,-96.76678,Private Room,59.0,2,78,1.45,4,59,Dallas
53862421,389385913,District 6,32.781521,-96.876236,Entire Home/Apt,346.0,2,88,1.71,10,350,Dallas
53868602,108514926,District 14,32.80652,-96.7976,Entire Home/Apt,221.0,2,8,0.16,111,359,Dallas
53868742,211225279,District 2,32.81293,-96.78361,Entire Home/Apt,1019.0,4,0,0.0,29,299,Dallas
53875053,41390042,District 14,32.82079,-96.81039,Entire Home/Apt,328.0,4,30,0.57,3,291,Dallas
53879641,109496213,District 1,32.74823,-96.82996,Entire Home/Apt,158.0,1,338,6.42,10,359,Dallas
53880616,219104513,District 2,32.8279,-96.85117,Entire Home/Apt,933.0,2,2,0.1,1,254,Dallas
53891288,429952199,District 2,32.79419708251953,-96.76896667480467,Entire Home/Apt,270.0,1,103,1.94,94,207,Dallas
53892565,429952199,District 2,32.79423522949219,-96.76904296875,Entire Home/Apt,254.0,1,135,2.56,94,22,Dallas
53906074,436679041,District 14,32.81896,-96.8109,Entire Home/Apt,154.0,7,24,0.45,2,123,Dallas
53907093,57047231,District 1,32.7364,-96.86841,Entire Home/Apt,77.0,3,15,0.4,3,209,Dallas
53916096,52127894,District 11,32.93632,-96.80888,Entire Home/Apt,163.0,5,13,0.33,15,132,Dallas
53971191,23916014,District 14,32.79968,-96.76813,Entire Home/Apt,224.0,3,16,0.31,91,230,Dallas
53982904,58643351,District 1,32.75916,-96.82969,Entire Home/Apt,368.0,1,379,7.07,2,55,Dallas
54006291,118965446,District 14,32.81173,-96.81121,Entire Home/Apt,321.0,1,70,1.37,1,236,Dallas
54016045,429952199,District 2,32.79358,-96.76977,Entire Home/Apt,352.0,1,165,3.11,94,207,Dallas
54057949,150051396,District 6,32.787627186227326,-96.87643014276264,Entire Home/Apt,428.0,2,92,1.89,1,313,Dallas
54070377,412563813,District 14,32.81986233428208,-96.81091901358236,Entire Home/Apt,138.0,4,21,0.41,1,46,Dallas
54096074,2460475,District 4,32.71443,-96.78381,Private Room,71.0,3,34,0.7,4,50,Dallas
54098359,62476323,District 10,32.90698,-96.74127,Entire Home/Apt,245.0,30,82,1.62,6,346,Dallas
54121071,356896257,District 2,32.80344,-96.78376,Entire Home/Apt,385.0,2,16,0.33,9,117,Dallas
54156374,45579305,District 2,32.837,-96.84832,Entire Home/Apt,425.0,1,28,0.56,2,15,Dallas
54182738,439296115,District 1,32.75434,-96.82875,Entire Home/Apt,280.0,1,128,2.44,1,300,Dallas
